id,happiness
8273,3.5653447483813383
8274,3.5828453615866116
8275,4.246984135542982
8276,4.141881951639228
8277,4.059231872929171
8278,3.874153906954468
8279,4.37490525103226
8280,4.211419888679284
8281,4.1859926825488225
8282,4.112145047596149
8283,3.7488102427056553
8284,4.411273179466614
8285,3.870675931416459
8286,2.0599806415238446
8287,4.455074183534181
8288,3.9530646434556944
8289,4.118810052521312
8290,4.088723936817377
8291,4.166639006166022
8292,4.048269735238357
8293,3.7557335288313203
8294,4.437725631800079
8295,3.383888732189072
8296,4.078830978714123
8297,3.5400019334348602
8298,4.665458262423579
8299,2.8151791736915226
8300,3.282139974576154
8301,3.8676567877201027
8302,4.218381724545264
8303,3.6380622653593
8304,4.199894000126697
8305,4.12771739601049
8306,4.758012668183454
8307,4.263017050688864
8308,4.267977017936798
8309,3.7484123682045856
8310,3.779765888495639
8311,4.234557733266125
8312,4.630889851892555
8313,4.253385319589456
8314,3.0013743762588936
8315,4.084846499277225
8316,4.107685399282716
8317,3.860608538688368
8318,4.269975104127875
8319,3.1977976778227846
8320,4.077338717290097
8321,4.123313510226709
8322,4.23739947810574
8323,3.8063533891921217
8324,3.6259831229767037
8325,4.184060722858847
8326,4.376501665146985
8327,4.114906720556669
8328,4.05368534347888
8329,3.3746552424174983
8330,4.314583236202861
8331,4.3055504655025825
8332,3.9350392955802818
8333,3.6857729049535575
8334,4.072905844106071
8335,3.5615842529718464
8336,3.9512281114235295
8337,3.3789008545265
8338,4.141633196118556
8339,3.8432260404304164
8340,3.6776339511817517
8341,4.110271784894934
8342,4.090312673618831
8343,2.9983093420799447
8344,4.402567987212637
8345,3.7353486243306797
8346,3.1175646119244056
8347,3.0829023424517956
8348,3.928405280215713
8349,4.135494799335661
8350,3.4727595395587176
8351,3.988599352177085
8352,3.6289754944242087
8353,3.1892086118564187
8354,3.994272732651872
8355,3.489931719924563
8356,4.345318867002026
8357,3.8778441007677547
8358,3.9035397903636846
8359,3.651447094020892
8360,3.9532197442287234
8361,4.036635013601998
8362,4.048588316001585
8363,3.563175816172257
8364,3.5315148062219897
8365,3.7697561857557162
8366,3.8206641650642132
8367,4.022998505251893
8368,4.272479274945664
8369,3.637588269562552
8370,3.4233241052147125
8371,4.064311718531677
8372,3.743186817063285
8373,2.182726715851498
8374,3.1761927474851825
8375,4.274440316359466
8376,4.532444238713447
8377,4.039742239803111
8378,4.080392532043368
8379,4.317384006170072
8380,3.3137185259423747
8381,4.511908240408214
8382,4.025197059412442
8383,4.239715372162939
8384,3.3336807219712155
8385,3.8331881455714774
8386,4.349186071033793
8387,4.030614414773805
8388,4.169440272203643
8389,3.482543897756431
8390,4.2189061481790455
8391,3.637090932309333
8392,3.55819720310796
8393,4.142955229008908
8394,4.327535846470004
8395,4.137867687378055
8396,3.6789251155558387
8397,3.902928400973379
8398,3.4781542977951494
8399,4.25854134046215
8400,4.081896026638026
8401,4.750060300824679
8402,3.69775013468123
8403,4.549915502395103
8404,4.08527873116366
8405,4.620933958252361
8406,4.227087804591926
8407,3.829491935408681
8408,4.654830000751457
8409,4.238802652283513
8410,3.8872370565574488
8411,4.168850812455967
8412,3.6199044151512303
8413,3.962194892333852
8414,4.176879070260419
8415,3.6157977663669807
8416,4.027555471127571
8417,3.9104673579270868
8418,4.583671993198156
8419,3.6820355057782947
8420,3.783214601663238
8421,3.916785781751081
8422,3.532056718694576
8423,4.191894879852241
8424,3.0026071203615374
8425,4.015440926763137
8426,4.122696612706215
8427,3.8880773246406672
8428,4.38929542820272
8429,3.7824930387609728
8430,4.274678895511485
8431,3.9437796208163167
8432,4.140314321257747
8433,3.9932494053580188
8434,4.14968669666186
8435,3.9425108854369735
8436,3.719426953815491
8437,4.035983271309061
8438,4.128060459177721
8439,2.947311122024108
8440,3.382145964898995
8441,4.105410369901083
8442,3.8379474372962763
8443,4.0880169476589465
8444,3.9654388506478755
8445,3.7875432544257492
8446,3.6068765258056152
8447,3.714687515356629
8448,3.369451366751748
8449,3.547145381876799
8450,3.419115485345963
8451,2.829785450929472
8452,3.1139263543439704
8453,4.15314513306444
8454,4.004831986722954
8455,3.7167757093862708
8456,3.9248267151751484
8457,3.757398835531662
8458,4.081062074811504
8459,4.348363406245965
8460,3.6285213981097195
8461,3.8349541774215132
8462,3.7006465863847096
8463,4.097653363190836
8464,3.7075070752541173
8465,3.755753748205012
8466,4.563667765709122
8467,2.7540437279863963
8468,3.1541996665135725
8469,4.279286234313153
8470,3.5320276949827725
8471,3.998625644347623
8472,4.2633663475036645
8473,4.029930036184475
8474,4.110680730211563
8475,3.8011102833410217
8476,4.206354972002599
8477,4.211200393243728
8478,3.8742319540726826
8479,4.208554693307223
8480,3.247546186368915
8481,4.228235078098345
8482,3.478678169105923
8483,3.5294780345533354
8484,4.245631773178532
8485,4.046067512031134
8486,4.7127449761393905
8487,4.096905417770915
8488,4.209133923844884
8489,4.637140792336508
8490,4.152666049171088
8491,4.477047306533273
8492,4.249875087745897
8493,4.234046058704218
8494,3.570122614165921
8495,4.172477948797549
8496,4.645119877784838
8497,2.6526239244633203
8498,3.5330615967091754
8499,4.229889823925343
8500,3.6311021476594876
8501,4.115194135472989
8502,3.1945619830287035
8503,4.039720012150639
8504,3.5314451423989537
8505,2.623031846967417
8506,3.9902639328253264
8507,4.077321468150624
8508,3.278216307514054
8509,4.579579167047158
8510,3.8226597615213684
8511,3.8019686372139616
8512,4.250043740283312
8513,3.810206478094957
8514,4.3520035155105825
8515,3.537038461532257
8516,3.453899078724397
8517,3.670919153939741
8518,2.8528805174549903
8519,4.34719789275956
8520,4.391535446867066
8521,3.9068193121445747
8522,2.9367697360178218
8523,3.5142038791332215
8524,3.6981896385130724
8525,4.04543264219927
8526,4.577529806925052
8527,3.996130640352153
8528,3.548093616091424
8529,3.8026864455507443
8530,4.177466712353145
8531,4.146365930414346
8532,4.041432131976132
8533,3.7704463860884045
8534,4.327879609783782
8535,4.123279426291739
8536,3.7212640747541603
8537,3.481273889644178
8538,4.2064955436088685
8539,4.176639141069744
8540,4.037285922875769
8541,4.220288647421235
8542,3.4434642787025864
8543,3.450014981680134
8544,4.048264092229754
8545,3.9574321391217007
8546,3.8991568381089503
8547,3.684514048364803
8548,4.330174954967741
8549,3.1120771279914536
8550,3.8866532899080517
8551,4.115334185138487
8552,4.179702489572888
8553,4.408269174310954
8554,3.7133732973181397
8555,4.531785947050561
8556,3.913852509508483
8557,3.989270539039938
8558,3.617101526082522
8559,3.870519287958921
8560,2.9629667817572494
8561,4.031847556308704
8562,4.346086043425572
8563,3.6344960714583503
8564,4.299496409958161
8565,4.240268082736427
8566,4.266538728285077
8567,4.415330895718666
8568,3.6136875248292495
8569,1.9588171148135753
8570,4.155135634865916
8571,4.065867744047168
8572,2.9799527957252785
8573,1.6960710923412747
8574,3.8490678970443493
8575,3.9981029441553013
8576,3.7505538390577158
8577,3.8404891638325873
8578,3.882944040064105
8579,4.072673396606179
8580,4.483422436319073
8581,4.154023175504889
8582,3.7480091445577854
8583,4.322014905787839
8584,3.734109133057987
8585,3.907110141881322
8586,4.181695156889206
8587,3.8062173264998633
8588,4.796995447885062
8589,4.411799928645061
8590,3.987644122886145
8591,4.330192254553799
8592,4.077950388202912
8593,3.8795104098066764
8594,3.7721939128889104
8595,3.017889859751942
8596,4.258139944298666
8597,3.9801603207639245
8598,3.75595503425131
8599,3.5993447826815554
8600,3.7887748059478183
8601,2.8407135095184994
8602,3.0186359660737043
8603,3.7072428587569046
8604,3.6586711725292127
8605,3.523334632929221
8606,3.9860261166960376
8607,3.9141922282156685
8608,3.935419458787297
8609,4.220564156887998
8610,3.184255671686957
8611,4.456399185880476
8612,3.4441510913741964
8613,3.905064606749942
8614,3.961034539148388
8615,4.407589994298719
8616,4.324023229085358
8617,3.9303404629465337
8618,3.5660417738921235
8619,4.3311966867814276
8620,4.1793242504627335
8621,2.350404108698932
8622,4.43849717710752
8623,4.762481848865195
8624,3.009328854810109
8625,2.795933263364463
8626,4.389276338517118
8627,4.2425382783314305
8628,4.305843222100235
8629,4.292554499026107
8630,4.17021890382784
8631,3.9095898018806934
8632,2.840914579601492
8633,3.8217682320804487
8634,3.753421099032408
8635,3.131851654498091
8636,3.7352042766584317
8637,3.39267474153209
8638,4.192005999815879
8639,3.0908708283607975
8640,3.458531411891352
8641,4.334445606199389
8642,3.129769281064367
8643,3.957009875986948
8644,4.460831514357902
8645,3.374154563526581
8646,3.601929275469694
8647,3.2438975860019146
8648,4.2185198671661635
8649,4.707025546307085
8650,3.418979166501033
8651,4.191705829560461
8652,2.9840409009002906
8653,4.248481380813723
8654,4.400225246409552
8655,3.492055116691412
8656,3.922405021270837
8657,4.223795131752782
8658,2.7675237049197734
8659,3.2706690452727423
8660,4.123181173956436
8661,4.161575952997259
8662,4.186227391624593
8663,4.402600210485394
8664,3.1005869969691404
8665,3.836502314730877
8666,4.234175734926505
8667,4.4259271493317485
8668,3.9818298938737655
8669,3.4496769043897846
8670,4.0078933383403905
8671,3.766380774977008
8672,3.805973984723087
8673,3.1028586075702265
8674,4.423924837302067
8675,3.385855065158371
8676,4.265990034028626
8677,3.7186595572468817
8678,3.9166851250261905
8679,3.8512294535473637
8680,2.8173973408695323
8681,3.704628854845188
8682,3.8968840482851155
8683,3.8697305062439087
8684,4.293803284636171
8685,3.9784134981510264
8686,3.902531305775535
8687,4.185697909342968
8688,4.432027963735881
8689,4.188340037375471
8690,4.010579702315929
8691,4.072401232306632
8692,4.0880181387589305
8693,3.963852890716345
8694,2.8667645841771687
8695,4.0661428125102015
8696,4.126586042755575
8697,3.9661930549246476
8698,3.934154695186277
8699,3.733222629845004
8700,4.226044733285206
8701,4.4808789968355285
8702,3.890841232417001
8703,4.162076626866389
8704,3.8592200191734007
8705,3.362880134708737
8706,3.4175593791335035
8707,4.025286230701105
8708,4.286274382993375
8709,3.623969241688035
8710,4.040381194338814
8711,3.439689556844643
8712,4.077008825753236
8713,4.288120776810926
8714,3.582371298484169
8715,4.623769657839772
8716,4.0760045000547604
8717,4.1446126833854
8718,3.393629286606837
8719,4.1925884098246105
8720,3.700051289912844
8721,3.827844923989242
8722,3.757099058699657
8723,3.0409433375314943
8724,4.301208613467938
8725,2.7193138762845317
8726,3.9269167281089334
8727,3.941898372039186
8728,3.677040470933957
8729,4.350673672224251
8730,2.900710420630661
8731,4.0388570693802945
8732,4.1367458569684254
8733,4.1351319203735475
8734,3.5869286513809566
8735,3.785761937916435
8736,3.6762372892045927
8737,4.180813381753209
8738,4.157633617253147
8739,4.18379002965146
8740,3.7914825257583376
8741,3.7920315281251984
8742,3.719126430795587
8743,3.943727705830575
8744,3.3675012382833964
8745,3.9759758362171005
8746,4.056110984579189
8747,4.058101558594412
8748,5.0
8749,4.271696260010159
8750,4.134038571441867
8751,4.369821820216142
8752,3.540145655231418
8753,4.0694017322535725
8754,3.62140513802193
8755,4.13044553927044
8756,2.9593177367309784
8757,4.287930564363743
8758,4.017805985955322
8759,4.362553639529238
8760,3.601264810766239
8761,3.7676065972053454
8762,1.9192197545618352
8763,3.8688926472207066
8764,3.7597290677154747
8765,3.640567942521631
8766,4.1119338230888065
8767,3.856176465085736
8768,3.9326618298175737
8769,3.910821309641762
8770,4.067534634546102
8771,4.47751658647119
8772,4.2512492827823465
8773,4.163770622477963
8774,3.801295253816529
8775,3.8255851478314136
8776,4.159472024430849
8777,4.1695066069919156
8778,3.612385018149194
8779,3.7003366431563984
8780,3.490214255003114
8781,3.131342367988806
8782,4.428682877453075
8783,4.784736212842898
8784,4.082022368333739
8785,4.175876765425583
8786,3.976404004776088
8787,3.012658708846018
8788,3.8175459276793204
8789,3.6718508093914535
8790,3.998455185083013
8791,3.435581942627944
8792,3.608562207171787
8793,3.968475495648148
8794,4.394473633183761
8795,4.152529881745043
8796,4.475849440823251
8797,2.9693780981205267
8798,3.932177969426167
8799,4.190245005977111
8800,3.6286048946198846
8801,3.9578320364943793
8802,3.237233425120265
8803,3.845504289992701
8804,4.028125359910113
8805,3.745982712469702
8806,3.684658063425364
8807,4.110111943036032
8808,4.704898076905528
8809,3.7730720338021584
8810,4.587384185849914
8811,2.4923131356084216
8812,4.072553478290611
8813,4.7320333199130555
8814,3.759325789512792
8815,4.560345769409957
8816,3.2929267944255884
8817,3.7569622881278137
8818,4.050778395144226
8819,3.6940304413088776
8820,2.310254754190525
8821,4.152196362875199
8822,3.403588501712962
8823,4.193843923609785
8824,3.9174907560915235
8825,3.608845078728967
8826,3.6739292101148777
8827,3.991740285649618
8828,3.8217370832593973
8829,3.262790077725451
8830,3.063903505863055
8831,4.615104676925415
8832,3.454936385957818
8833,4.125027031359722
8834,3.651602788339771
8835,3.7335743176238583
8836,3.5480238271437416
8837,3.833688970817149
8838,3.9112652453485497
8839,3.725657631133871
8840,4.077376843844489
8841,4.175544695075443
8842,4.509256272083814
8843,4.12246142092584
8844,3.8847112671027855
8845,4.354981834727454
8846,4.153818488037309
8847,2.7856299682105585
8848,3.3284707625090557
8849,2.720999605940095
8850,2.0
8851,4.101415250444024
8852,3.232265269710337
8853,3.991452282637851
8854,3.8784607462193907
8855,3.474749994312857
8856,3.708289892223608
8857,4.025030827366201
8858,3.4676270047621176
8859,2.771323005424866
8860,4.053287100778116
8861,3.058216382721008
8862,3.441854328672255
8863,4.142501554977092
8864,3.9681404394406634
8865,4.171707517213811
8866,4.090715850787746
8867,3.983485059839865
8868,4.306585761357628
8869,3.644410694236259
8870,4.0249542312464595
8871,3.793227755637346
8872,4.242771818108365
8873,3.2047734573087205
8874,3.0469196085902372
8875,3.559600536587749
8876,3.517362829079845
8877,4.619609015936998
8878,4.149007328654561
8879,3.949046167572366
8880,4.129187251021082
8881,4.1544343484305335
8882,3.277801732299907
8883,3.397249319903692
8884,3.7334429544426713
8885,3.8641492705039093
8886,3.11590176916593
8887,3.7559167865224055
8888,4.789370529636783
8889,3.5002655992673737
8890,4.214043604206563
8891,4.137902147951392
8892,3.6269699742450348
8893,3.982693387535921
8894,3.9163619884245455
8895,4.809663066502638
8896,4.311232614303469
8897,4.137515282001568
8898,3.459950143308546
8899,4.617885375541028
8900,3.8231132180656386
8901,4.061603542584704
8902,3.593189381457183
8903,4.019702524680361
8904,4.05278897864077
8905,3.7267198077150225
8906,3.3664705254351133
8907,4.169247406433017
8908,3.0657128627589594
8909,4.17655296432079
8910,4.159296000703585
8911,4.299235911198012
8912,4.885439034536593
8913,4.108434593854641
8914,4.228026758835588
8915,4.4037851046904395
8916,3.747753881062552
8917,3.3341281915233076
8918,4.5217087502600535
8919,4.416311189713578
8920,3.457675343958125
8921,3.1607478982301678
8922,4.132619695222613
8923,3.962256805985485
8924,4.049956966011319
8925,3.3687430730090377
8926,4.236352389783054
8927,4.0761923075010875
8928,3.0274976403536242
8929,4.205140807986741
8930,4.820021739508447
8931,3.5100421920697347
8932,4.1014722435214965
8933,3.124246996980716
8934,3.978186482444394
8935,3.824637526439653
8936,3.9389894603291795
8937,3.161134956509769
8938,3.6731423927818208
8939,3.963788617633059
8940,3.8525927187628657
8941,3.694950065265348
8942,3.9959067087067353
8943,3.5404661447799017
8944,3.52610388264874
8945,4.104966320819605
8946,4.158622922242375
8947,3.363308787600687
8948,4.174331887253322
8949,3.888711604239499
8950,4.118642391436045
8951,2.7788925201387533
8952,4.307815339413914
8953,3.551942386605105
8954,3.806531815967455
8955,3.4355593891649785
8956,3.4092108700147623
8957,4.311726159971794
8958,4.065849384137169
8959,4.085771872475036
8960,4.295115053463586
8961,3.752068574726683
8962,4.265140951248987
8963,3.7146620420831415
8964,4.557492512691087
8965,4.3592007820150425
8966,4.050596459580353
8967,4.238247202975046
8968,3.758460793136544
8969,4.4057875442659435
8970,3.9762630155342324
8971,3.8331210806553146
8972,3.1306651115661297
8973,3.283167433766735
8974,4.28700852709089
8975,4.090695720984256
8976,3.999113625765663
8977,4.0734533148648655
8978,3.9476262987697166
8979,4.4319917971503315
8980,3.290950819460576
8981,4.195164434907047
8982,3.1810897387646158
8983,4.301730870384481
8984,3.9619112333251976
8985,3.858796176249916
8986,4.306752232250472
8987,3.4623887422480872
8988,4.395775547535122
8989,4.176038073539393
8990,3.4920555355497194
8991,4.261671795517202
8992,4.0390989538825615
8993,3.3284793474260175
8994,3.8245612273974547
8995,4.2403469912866685
8996,4.00192854458941
8997,3.5604331607475186
8998,3.5913094384911592
8999,4.164995180939542
9000,3.9455324647316745
9001,4.042470404745261
9002,4.483287021844712
9003,4.009255787195125
9004,2.6501596188442456
9005,4.381200147592627
9006,4.266736650399211
9007,3.588286413159907
9008,3.769637065183189
9009,4.109686690062265
9010,4.296821046293832
9011,4.013964046496703
9012,4.055194169131222
9013,3.6923944674396463
9014,3.7926708131069256
9015,3.7594449794721183
9016,4.4055847997920745
9017,4.204304850286329
9018,3.989830518629787
9019,3.6266112159716513
9020,3.7828840921848172
9021,4.170036780140301
9022,4.611093295599032
9023,2.7423852330556926
9024,3.8166592775311075
9025,3.735477895706812
9026,4.396902902110616
9027,3.5599366496272014
9028,4.001921971960142
9029,3.387713968520917
9030,3.8374907468380455
9031,4.101824966306599
9032,4.300473615692532
9033,3.3922634827951064
9034,4.388796613542271
9035,4.207203871330723
9036,3.29096759634211
9037,4.242843461371849
9038,4.023436069246416
9039,2.7705978503671163
9040,3.7650781264720568
9041,3.651189908489602
9042,3.103578880929699
9043,3.923271372837846
9044,3.8234124134815772
9045,3.8321802498271826
9046,3.1519504108822542
9047,2.2245268407211634
9048,4.443114644252171
9049,4.113749758766383
9050,4.319234760859823
9051,3.819520123081393
9052,3.7830889181669662
9053,3.8710755648633355
9054,2.925828347775321
9055,3.693692583518563
9056,3.7054227260392447
9057,4.334931529488798
9058,4.012338194229105
9059,3.960862524306234
9060,4.007861569155387
9061,3.929354155304161
9062,3.2911309967709297
9063,3.7291464834559394
9064,4.228709743217537
9065,4.077363034260399
9066,3.1892998747354713
9067,3.586572231519832
9068,3.8823531396630133
9069,3.6314200691775036
9070,4.0169951467951375
9071,3.55556698064847
9072,4.116854591404356
9073,4.212086916289017
9074,3.334939794679144
9075,3.2086831823472934
9076,3.6537927875389444
9077,4.267007347957552
9078,3.4660632598011327
9079,4.212831175937577
9080,3.7696927314233006
9081,4.177706295959877
9082,3.52114905916943
9083,4.169095911160714
9084,4.169950291270054
9085,4.361716700571132
9086,3.744994536444676
9087,4.492024028614281
9088,3.1952280272901583
9089,4.215701276159072
9090,3.736519503261863
9091,3.1053998316115083
9092,3.9417248355209153
9093,4.365234660588497
9094,3.8529120674165798
9095,4.181590603033182
9096,4.037648323288468
9097,3.387211200060915
9098,3.5850098811128035
9099,3.504205862267706
9100,4.210329791984153
9101,4.358106258799458
9102,4.427195635647256
9103,4.141580321635797
9104,3.7326485741970776
9105,3.709581974732902
9106,3.4124648251497827
9107,4.002440140175825
9108,4.269517234501885
9109,4.283534394499804
9110,3.8633520541332715
9111,4.503870745584122
9112,3.9632134640618055
9113,4.053102913978663
9114,3.9799037357540312
9115,3.5171594073381742
9116,3.9986540270423014
9117,4.230366273277527
9118,4.3277366011324565
9119,4.201218196743149
9120,4.186091006845802
9121,3.839792695506398
9122,4.161435148576769
9123,3.779711476240693
9124,3.7935719615462444
9125,3.8637600384150605
9126,3.416317715907809
9127,4.286517699322232
9128,3.9425128855946925
9129,3.403708576398961
9130,2.6691965214807123
9131,4.446549753191784
9132,3.6137070543632586
9133,3.7527041907790686
9134,3.8288928948769363
9135,4.054879923565465
9136,4.2118610074810565
9137,3.9475305050306884
9138,4.111212597185447
9139,3.313601889310954
9140,5.0
9141,3.6858677211686994
9142,4.372200367712321
9143,3.193088634749284
9144,4.051367476249855
9145,4.172084438567826
9146,4.063655712830273
9147,2.70990229315149
9148,3.3465574466736614
9149,4.337285451812807
9150,3.9828416986552466
9151,4.422765658398949
9152,4.155972507672843
9153,4.7605663402445
9154,4.169765209928114
9155,4.128722068681524
9156,4.112634802452361
9157,3.8384445795476965
9158,3.6433863451961717
9159,3.841823690497777
9160,2.247050004443362
9161,3.273969833138641
9162,3.9081157694486834
9163,4.360231538577469
9164,4.105629054170686
9165,4.0334375503936775
9166,3.8627305338364795
9167,3.7596105384000036
9168,4.068113766253843
9169,3.8611839309792835
9170,3.9324371308330215
9171,3.060190905385578
9172,4.3661888119793435
9173,4.215318373569856
9174,3.869521147937062
9175,4.308974380853456
9176,3.5592053852963494
9177,4.17483413139105
9178,3.4207361040725153
9179,3.8076111786882505
9180,3.5523245178414147
9181,4.1830590018845
9182,2.300472187959477
9183,4.3764509906141145
9184,3.471693104310585
9185,2.8596918198197216
9186,3.8475227094374724
9187,4.157703925040591
9188,3.4177419704479988
9189,4.311170421250695
9190,2.1720824029824426
9191,4.213626358897952
9192,4.032085672646724
9193,4.4903618735137005
9194,4.2571369253969555
9195,4.098442051436115
9196,3.6721088622191265
9197,4.0381367926621285
9198,3.949376897401688
9199,4.358744613332723
9200,3.566848074204879
9201,3.5094792815865836
9202,3.8048512594944266
9203,4.06474430332909
9204,4.02687627851177
9205,4.080632699713623
9206,4.382218027275233
9207,3.4727290850994534
9208,3.967902505829367
9209,3.855358354388325
9210,4.648178155570859
9211,3.026286278907191
9212,3.870673167684728
9213,3.796245379779042
9214,4.193333865500393
9215,4.298958108288759
9216,4.339868043669341
9217,3.6029644970095744
9218,4.1160497927391075
9219,4.233101535919727
9220,4.03414137603582
9221,4.070842126499863
9222,3.4306588016702713
9223,3.937890052357818
9224,3.100114624854
9225,3.635822159592447
9226,4.048439225750291
9227,2.0
9228,3.4184938136018737
9229,3.539826637820098
9230,4.212106346297728
9231,3.6584610217286215
